,angle,transmission
0,-0.976976976976971,0.9527740873824031
1,-0.7477707938168339,0.9508438278252617
2,-0.5185646106566968,0.9488379805324264
3,-0.2893584274965596,0.9467529839068795
4,-0.06015224433642252,0.9445852763516026
5,0.16905393882371467,0.942331764865466
6,0.39826012198385174,0.9399936087136148
7,0.6274663051439888,0.9375742325236992
8,0.8566724883041259,0.9350770820328763
9,1.085878671464263,0.9325056029783034
10,1.3150848546244003,0.9298632410971381
11,1.5442910377845371,0.9271534421265376
12,1.7734972209446744,0.9243796518036587
13,2.0027034041048113,0.9215453158656594
14,2.2319095872649486,0.9186538800496964
15,2.4611157704250854,0.9157087900929279
16,2.6903219535852227,0.9127134917325103
17,2.91952813674536,0.9096714307056013
18,3.148734319905497,0.9065860527493582
19,3.377940503065634,0.9034608036009382
20,3.6071466862257715,0.900299128997499
21,3.836352869385908,0.8971044746761975
22,4.065559052546045,0.893880269849573
23,4.2947652357061825,0.8906285078553615
24,4.52397141886632,0.8873486543951326
25,4.753177602026457,0.8840399181553776
26,4.9823837851865935,0.8807015078225875
27,5.211589968346731,0.877332632083254
28,5.440796151506868,0.8739324996238679
29,5.670002334667005,0.8705003191309204
30,5.899208517827142,0.8670352992909024
31,6.128414700987279,0.8635366487903056
32,6.357620884147416,0.8600035763156207
33,6.586827067307554,0.8564352905533396
34,6.816033250467691,0.8528310001899525
35,7.0452394336278275,0.8491899139119514
36,7.274445616787965,0.8455112404058268
37,7.503651799948102,0.8417941883580704
38,7.732857983108239,0.8380379664551734
39,7.962064166268377,0.8342417833836262
40,8.191270349428514,0.8304053270295775
41,8.420476532588651,0.826531459430537
42,8.649682715748787,0.8226243332391033
43,8.878888898908924,0.8186881048465909
44,9.108095082069061,0.8147269306443137
45,9.337301265229199,0.8107449670235859
46,9.566507448389336,0.8067463703757216
47,9.795713631549473,0.8027352970920352
48,10.02491981470961,0.7987159035638403
49,10.254125997869748,0.7946923461824515
50,10.483332181029885,0.7906687813391828
51,10.71253836419002,0.7866493654253485
52,10.941744547350158,0.7826382548322625
53,11.170950730510295,0.778639605951239
54,11.400156913670433,0.7746575751735923
55,11.62936309683057,0.7706963188906363
56,11.858569279990707,0.7667599934936855
57,12.087775463150845,0.7628527039606603
58,12.316981646310982,0.7589763395637972
59,12.546187829471119,0.7551297790528498
60,12.775394012631255,0.7513116861034607
61,13.004600195791392,0.7475207243912719
62,13.23380637895153,0.7437555575919259
63,13.463012562111667,0.7400148493810648
64,13.692218745271804,0.736297263434331
65,13.921424928431941,0.7326014634273668
66,14.150631111592078,0.728926113035814
67,14.379837294752216,0.7252698759353156
68,14.609043477912353,0.7216314158015134
69,14.838249661072489,0.7180093963100497
70,15.067455844232626,0.7144024811365668
71,15.296662027392763,0.710809333956707
72,15.5258682105529,0.7072286184461125
73,15.755074393713038,0.7036589982804258
74,15.984280576873175,0.7000991371352887
75,16.213486760033312,0.6965481049234061
76,16.44269294319345,0.6930069688265412
77,16.671899126353587,0.6894774088137962
78,16.901105309513724,0.6859611050164461
79,17.13031149267386,0.6824597375657661
80,17.359517675834,0.6789749865930306
81,17.588723858994136,0.6755085322295148
82,17.817930042154273,0.672062054606493
83,18.047136225314407,0.6686372338552407
84,18.276342408474544,0.6652357501070324
85,18.505548591634682,0.6618592834931428
86,18.73475477479482,0.658509514144847
87,18.963960957954956,0.6551881221934199
88,19.193167141115094,0.6518967877701362
89,19.42237332427523,0.6486371910062705
90,19.65157950743537,0.645411012033098
91,19.880785690595506,0.6422199309818936
92,20.109991873755643,0.6390655827955879
93,20.33919805691578,0.635948457899501
94,20.568404240075917,0.6328678405228789
95,20.797610423236055,0.6298229573602768
96,21.026816606396192,0.6268130351062499
97,21.25602278955633,0.623837300455353
98,21.485228972716467,0.6208949801021416
99,21.714435155876604,0.6179853007411708
100,21.94364133903674,0.6151074890669954
101,22.172847522196875,0.6122607717741712
102,22.402053705357012,0.6094443755572526
103,22.63125988851715,0.6066575271107955
104,22.860466071677287,0.6038994531293542
105,23.089672254837424,0.6011693803074846
106,23.31887843799756,0.5984665353397413
107,23.5480846211577,0.5957901449206797
108,23.777290804317836,0.5931394357448552
109,24.006496987477973,0.5905136345087646
110,24.23570317063811,0.5879120606480798
111,24.464909353798248,0.5853343743407362
112,24.694115536958385,0.582780314002677
113,24.923321720118523,0.5802496180498451
114,25.15252790327866,0.5777420248981835
115,25.381734086438797,0.5752572729636349
116,25.610940269598935,0.5727951006621426
117,25.840146452759072,0.5703552464096494
118,26.06935263591921,0.5679374486220983
119,26.298558819079343,0.5655414457154321
120,26.52776500223948,0.5631669761055941
121,26.756971185399617,0.5608137782085268
122,26.986177368559755,0.5584815904401736
123,27.215383551719892,0.5561701512164773
124,27.44458973488003,0.5538791989533806
125,27.673795918040167,0.5516084720668268
126,27.903002101200304,0.5493577089727588
127,28.13220828436044,0.5471266222755782
128,28.36141446752058,0.5449145005297853
129,28.590620650680716,0.5427202853548309
130,28.819826833840853,0.5405429081766282
131,29.04903301700099,0.5383813004210909
132,29.278239200161128,0.5362343935141322
133,29.507445383321265,0.5341011188816656
134,29.736651566481402,0.5319804079496043
135,29.96585774964154,0.5298711921438619
136,30.195063932801677,0.5277724028903518
137,30.424270115961814,0.5256829716149871
138,30.653476299121948,0.5236018297436817
139,30.882682482282085,0.5215279087023488
140,31.111888665442223,0.5194601399169017
141,31.34109484860236,0.5173974548132537
142,31.570301031762497,0.5153387848173185
143,31.799507214922635,0.5132830613550093
144,32.02871339808277,0.5112292160296158
145,32.25791958124291,0.5091763082914789
