,angle,transmission
140,-46.888425963501035,0.5328182847881405
141,-46.656891125359586,0.5305361083853108
142,-46.42535628721814,0.5282703144134678
143,-46.1938214490767,0.5260205802126635
144,-45.96228661093525,0.5237865831229497
145,-45.73075177279381,0.5215680004843781
146,-45.49921693465237,0.519364509637001
147,-45.26768209651092,0.5171757879208698
148,-45.036147258369475,0.5150015126760369
149,-44.80461242022803,0.5128413612425538
150,-44.57307758208658,0.5106950109604725
151,-44.34154274394514,0.5085621391698448
152,-44.1100079058037,0.506442423210723
153,-43.87847306766225,0.5043355423883396
154,-43.646938229520806,0.502241216334999
155,-43.415403391379364,0.5001592024758249
156,-43.183868553237915,0.4980892596936028
157,-42.95233371509647,0.49603114687111793
158,-42.72079887695503,0.49398462289115586
159,-42.48926403881358,0.4919494466365017
